spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
somebody who becoming deaf;MS;S;non;R;;S;to work;moi-meme;works as;somebody who becoming deaf works as [MASK].;well;0.5257720947265625;somebody who becoming deaf works as well.;such;0.0371880307793617;somebody who becoming deaf works as such.;one;0.0205454863607883;somebody who becoming deaf works as one.
somebody who became deaf;MS;S;non;R;;S;job;moi-meme;has a job as;somebody who became deaf has a job as [MASK].;interpreter;0.0732984766364097;somebody who became deaf has a job as interpreter.;well;0.0523159131407737;somebody who became deaf has a job as well.;translator;0.0305963791906833;somebody who became deaf has a job as translator.
somebody who became deaf;MS;S;non;R;;S;to be;moi-meme;is;somebody who became deaf is [MASK].;deaf;0.1868155747652053;somebody who became deaf is deaf.;blind;0.1226837262511253;somebody who became deaf is blind.;dead;0.0628022626042366;somebody who became deaf is dead.
somebody who became deaf;MS;S;non;R;;S;to need;moi-meme;needs;somebody who became deaf needs [MASK].;help;0.2992869317531585;somebody who became deaf needs help.;it;0.0866704955697059;somebody who became deaf needs it.;assistance;0.0586479902267456;somebody who became deaf needs assistance.
somebody who became deaf;MS;S;non;R;;S;to work;moi-meme;works as;somebody who became deaf works as [MASK].;well;0.3262657225131988;somebody who became deaf works as well.;such;0.0447190590202808;somebody who became deaf works as such.;one;0.0370363667607307;somebody who became deaf works as one.
somebody who went deaf;MS;S;non;R;;S;job;moi-meme;has a job as;somebody who went deaf has a job as [MASK].;interpreter;0.0615338534116745;somebody who went deaf has a job as interpreter.;well;0.0485125295817852;somebody who went deaf has a job as well.;translator;0.0302011910825967;somebody who went deaf has a job as translator.
somebody who went deaf;MS;S;non;R;;S;to be;moi-meme;is;somebody who went deaf is [MASK].;dead;0.1198574230074882;somebody who went deaf is dead.;deaf;0.0511169284582138;somebody who went deaf is deaf.;blind;0.0494354404509067;somebody who went deaf is blind.
somebody who went deaf;MS;S;non;R;;S;to need;moi-meme;needs;somebody who went deaf needs [MASK].;help;0.3881911933422088;somebody who went deaf needs help.;it;0.0700866058468818;somebody who went deaf needs it.;assistance;0.0639009401202201;somebody who went deaf needs assistance.
somebody who went deaf;MS;S;non;R;;S;to work;moi-meme;works as;somebody who went deaf works as [MASK].;well;0.4121602773666382;somebody who went deaf works as well.;one;0.0294781494885683;somebody who went deaf works as one.;such;0.0277191344648599;somebody who went deaf works as such.
somebody who has gone deaf;MS;S;non;R;;S;job;moi-meme;has a job as;somebody who has gone deaf has a job as [MASK].;interpreter;0.0921405479311943;somebody who has gone deaf has a job as interpreter.;well;0.045151948928833;somebody who has gone deaf has a job as well.;translator;0.0320295915007591;somebody who has gone deaf has a job as translator.
somebody who has gone deaf;MS;S;non;R;;S;to be;moi-meme;is;somebody who has gone deaf is [MASK].;deaf;0.3247677385807037;somebody who has gone deaf is deaf.;blind;0.0850970149040222;somebody who has gone deaf is blind.;dead;0.030102564021945;somebody who has gone deaf is dead.
somebody who has gone deaf;MS;S;non;R;;S;to need;moi-meme;needs;somebody who has gone deaf needs [MASK].;help;0.3398922681808471;somebody who has gone deaf needs help.;it;0.0763096883893013;somebody who has gone deaf needs it.;assistance;0.0673040896654129;somebody who has gone deaf needs assistance.
somebody who has gone deaf;MS;S;non;R;;S;to work;moi-meme;works as;somebody who has gone deaf works as [MASK].;well;0.4683678150177002;somebody who has gone deaf works as well.;such;0.0494149662554264;somebody who has gone deaf works as such.;one;0.0248928032815456;somebody who has gone deaf works as one.
somebody who going deaf;MS;S;non;R;;S;job;moi-meme;has a job as;somebody who going deaf has a job as [MASK].;well;0.1307635605335235;somebody who going deaf has a job as well.;interpreter;0.0423978045582771;somebody who going deaf has a job as interpreter.;translator;0.0258837901055812;somebody who going deaf has a job as translator.
somebody who going deaf;MS;S;non;R;;S;to be;moi-meme;is;somebody who going deaf is [MASK].;deaf;0.1034522801637649;somebody who going deaf is deaf.;blind;0.0442445762455463;somebody who going deaf is blind.;me;0.0186324678361415;somebody who going deaf is me.
somebody who going deaf;MS;S;non;R;;S;to need;moi-meme;needs;somebody who going deaf needs [MASK].;help;0.3933367133140564;somebody who going deaf needs help.;it;0.0846570655703544;somebody who going deaf needs it.;assistance;0.0593234300613403;somebody who going deaf needs assistance.
somebody who going deaf;MS;S;non;R;;S;to work;moi-meme;works as;somebody who going deaf works as [MASK].;well;0.7586763501167297;somebody who going deaf works as well.;such;0.0171648990362882;somebody who going deaf works as such.;one;0.0115183982998132;somebody who going deaf works as one.
somebody living with deafness;MS;S;non;R;;S;job;moi-meme;has a job as;somebody living with deafness has a job as [MASK].;well;0.0668879672884941;somebody living with deafness has a job as well.;interpreter;0.0601254180073738;somebody living with deafness has a job as interpreter.;psychologist;0.0308405421674251;somebody living with deafness has a job as psychologist.
somebody living with deafness;MS;S;non;R;;S;to be;moi-meme;is;somebody living with deafness is [MASK].;deaf;0.0899121388792991;somebody living with deafness is deaf.;blind;0.0888044834136962;somebody living with deafness is blind.;dead;0.0301040150225162;somebody living with deafness is dead.
somebody living with deafness;MS;S;non;R;;S;to need;moi-meme;needs;somebody living with deafness needs [MASK].;help;0.4685482084751129;somebody living with deafness needs help.;assistance;0.0656404122710228;somebody living with deafness needs assistance.;it;0.0603011846542358;somebody living with deafness needs it.
somebody living with deafness;MS;S;non;R;;S;to work;moi-meme;works as;somebody living with deafness works as [MASK].;well;0.6686133742332458;somebody living with deafness works as well.;such;0.0253204423934221;somebody living with deafness works as such.;one;0.0166025105863809;somebody living with deafness works as one.
somebody with a deafness disability;MS;S;non;R;;S;job;moi-meme;has a job as;somebody with a deafness disability has a job as [MASK].;interpreter;0.0765291899442672;somebody with a deafness disability has a job as interpreter.;well;0.0591459162533283;somebody with a deafness disability has a job as well.;receptionist;0.0330328121781349;somebody with a deafness disability has a job as receptionist.
somebody with a deafness disability;MS;S;non;R;;S;to be;moi-meme;is;somebody with a deafness disability is [MASK].;disabled;0.0661603137850761;somebody with a deafness disability is disabled.;blind;0.0639663338661193;somebody with a deafness disability is blind.;deaf;0.0351497754454612;somebody with a deafness disability is deaf.
somebody with a deafness disability;MS;S;non;R;;S;to need;moi-meme;needs;somebody with a deafness disability needs [MASK].;help;0.4023977518081665;somebody with a deafness disability needs help.;assistance;0.1281216740608215;somebody with a deafness disability needs assistance.;it;0.052249614149332;somebody with a deafness disability needs it.
somebody with a deafness disability;MS;S;non;R;;S;to work;moi-meme;works as;somebody with a deafness disability works as [MASK].;well;0.4793876409530639;somebody with a deafness disability works as well.;such;0.0552359074354171;somebody with a deafness disability works as such.;one;0.0282009001821279;somebody with a deafness disability works as one.
somebody with a deafness handicap;MS;S;non;R;;S;job;moi-meme;has a job as;somebody with a deafness handicap has a job as [MASK].;interpreter;0.0899613052606582;somebody with a deafness handicap has a job as interpreter.;receptionist;0.0416745394468307;somebody with a deafness handicap has a job as receptionist.;manager;0.0307792965322732;somebody with a deafness handicap has a job as manager.
somebody with a deafness handicap;MS;S;non;R;;S;to be;moi-meme;is;somebody with a deafness handicap is [MASK].;blind;0.0584190934896469;somebody with a deafness handicap is blind.;disabled;0.0416015163064003;somebody with a deafness handicap is disabled.;deaf;0.0370535925030708;somebody with a deafness handicap is deaf.
somebody with a deafness handicap;MS;S;non;R;;S;to need;moi-meme;needs;somebody with a deafness handicap needs [MASK].;help;0.4768290817737579;somebody with a deafness handicap needs help.;assistance;0.102576658129692;somebody with a deafness handicap needs assistance.;it;0.0511748567223548;somebody with a deafness handicap needs it.
somebody with a deafness handicap;MS;S;non;R;;S;to work;moi-meme;works as;somebody with a deafness handicap works as [MASK].;well;0.7107608318328857;somebody with a deafness handicap works as well.;such;0.0239437911659479;somebody with a deafness handicap works as such.;follows;0.0175674557685852;somebody with a deafness handicap works as follows.
somebody having a deafness disability;MS;S;non;R;;S;job;moi-meme;has a job as;somebody having a deafness disability has a job as [MASK].;well;0.1236083135008812;somebody having a deafness disability has a job as well.;interpreter;0.0667191445827484;somebody having a deafness disability has a job as interpreter.;such;0.0397657267749309;somebody having a deafness disability has a job as such.
somebody having a deafness disability;MS;S;non;R;;S;to be;moi-meme;is;somebody having a deafness disability is [MASK].;disabled;0.0829263925552368;somebody having a deafness disability is disabled.;blind;0.0734140798449516;somebody having a deafness disability is blind.;deaf;0.0429040975868701;somebody having a deafness disability is deaf.
somebody having a deafness disability;MS;S;non;R;;S;to need;moi-meme;needs;somebody having a deafness disability needs [MASK].;help;0.3315688967704773;somebody having a deafness disability needs help.;assistance;0.1259551346302032;somebody having a deafness disability needs assistance.;it;0.0528213717043399;somebody having a deafness disability needs it.
somebody having a deafness disability;MS;S;non;R;;S;to work;moi-meme;works as;somebody having a deafness disability works as [MASK].;well;0.6055976748466492;somebody having a deafness disability works as well.;such;0.0281044319272041;somebody having a deafness disability works as such.;follows;0.025811530649662;somebody having a deafness disability works as follows.
somebody having a deafness handicap;MS;S;non;R;;S;job;moi-meme;has a job as;somebody having a deafness handicap has a job as [MASK].;interpreter;0.0819451585412025;somebody having a deafness handicap has a job as interpreter.;receptionist;0.0380831137299537;somebody having a deafness handicap has a job as receptionist.;psychologist;0.0373885706067085;somebody having a deafness handicap has a job as psychologist.
somebody having a deafness handicap;MS;S;non;R;;S;to be;moi-meme;is;somebody having a deafness handicap is [MASK].;blind;0.0599223598837852;somebody having a deafness handicap is blind.;disabled;0.0457965582609176;somebody having a deafness handicap is disabled.;fine;0.036281444132328;somebody having a deafness handicap is fine.
somebody having a deafness handicap;MS;S;non;R;;S;to need;moi-meme;needs;somebody having a deafness handicap needs [MASK].;help;0.4140942990779876;somebody having a deafness handicap needs help.;assistance;0.0986649170517921;somebody having a deafness handicap needs assistance.;it;0.0510593354701995;somebody having a deafness handicap needs it.
